comune,provincia,type,min_per_m2_cents,max_per_m2_cents,period,basis,zones_used
CALVIGNANO,PV,house,77000,87000,2025S2,zone_median,1
CALVIGNANO,PV,villa,77000,87000,2025S2,zone_median,1
CAMPOSPINOSO,PV,apartment,73000,77000,2025S2,zone_median,1
CAMPOSPINOSO,PV,house,77000,87000,2025S2,zone_median,1
CAMPOSPINOSO,PV,villa,77000,87000,2025S2,zone_median,1
CANDIA LOMELLINA,PV,apartment,78000,88000,2025S2,zone_median,1
CANDIA LOMELLINA,PV,house,76000,86000,2025S2,zone_median,1
CANDIA LOMELLINA,PV,commercial,69000,83000,2025S2,zone_median,1
CANDIA LOMELLINA,PV,villa,76000,86000,2025S2,zone_median,1
CANNETO PAVESE,PV,apartment,75000,82000,2025S2,zone_median,1
CANNETO PAVESE,PV,house,77000,87000,2025S2,zone_median,1
CANNETO PAVESE,PV,villa,77000,87000,2025S2,zone_median,1
CARBONARA AL TICINO,PV,apartment,86000,98000,2025S2,zone_median,1
CARBONARA AL TICINO,PV,house,79000,89000,2025S2,zone_median,1
CARBONARA AL TICINO,PV,commercial,73000,79000,2025S2,zone_median,1
CARBONARA AL TICINO,PV,villa,79000,89000,2025S2,zone_median,1
CURA CARPIGNANO,PV,apartment,110000,140000,2025S2,zone_median,1
CURA CARPIGNANO,PV,house,84000,103500,2025S2,zone_median,2
CURA CARPIGNANO,PV,villa,84000,103500,2025S2,zone_median,2
CURA CARPIGNANO,PV,commercial,94000,110000,2025S2,zone_median,1
CASANOVA LONATI,PV,apartment,73000,77000,2025S2,zone_median,1
CASANOVA LONATI,PV,house,77000,87000,2025S2,zone_median,1
CASANOVA LONATI,PV,villa,77000,87000,2025S2,zone_median,1
CASATISMA,PV,apartment,75000,82000,2025S2,zone_median,1
CASATISMA,PV,house,77000,87000,2025S2,zone_median,1
CASATISMA,PV,villa,77000,87000,2025S2,zone_median,1
CASEI GEROLA,PV,apartment,84000,91000,2025S2,zone_median,1
CASEI GEROLA,PV,house,77000,87000,2025S2,zone_median,1
CASEI GEROLA,PV,commercial,79000,98000,2025S2,zone_median,1
CASEI GEROLA,PV,villa,77000,87000,2025S2,zone_median,1
CASORATE PRIMO,PV,apartment,130000,150000,2025S2,zone_median,1
CASORATE PRIMO,PV,house,78000,88000,2025S2,zone_median,1
CASORATE PRIMO,PV,commercial,110000,145000,2025S2,zone_median,1
CASORATE PRIMO,PV,villa,78000,88000,2025S2,zone_median,1
CASSOLNOVO,PV,apartment,78000,93000,2025S2,zone_median,1
CASSOLNOVO,PV,house,77000,92500,2025S2,zone_median,2
CASSOLNOVO,PV,villa,77000,92500,2025S2,zone_median,2
CASSOLNOVO,PV,commercial,120000,130000,2025S2,zone_median,1
CASTANA,PV,apartment,75000,82000,2025S2,zone_median,1
CASTANA,PV,house,77000,87000,2025S2,zone_median,1
CASTANA,PV,villa,77000,87000,2025S2,zone_median,1
CASTEGGIO,PV,apartment,91000,110000,2025S2,zone_median,1
CASTEGGIO,PV,house,76000,86000,2025S2,zone_median,1
CASTEGGIO,PV,commercial,98000,130000,2025S2,zone_median,1
CASTEGGIO,PV,villa,76000,86000,2025S2,zone_median,1
CASTELLETTO BRANDUZZO,PV,apartment,75000,82000,2025S2,zone_median,1
CASTELLETTO BRANDUZZO,PV,house,77000,87000,2025S2,zone_median,1
CASTELLETTO BRANDUZZO,PV,villa,77000,87000,2025S2,zone_median,1
CASTELLO D`AGOGNA,PV,apartment,73000,78000,2025S2,zone_median,1
CASTELLO D`AGOGNA,PV,house,76000,86000,2025S2,zone_median,1
CASTELLO D`AGOGNA,PV,villa,76000,86000,2025S2,zone_median,1
CASTELNOVETTO,PV,apartment,73000,78000,2025S2,zone_median,1
CASTELNOVETTO,PV,house,76000,86000,2025S2,zone_median,1
CASTELNOVETTO,PV,villa,76000,86000,2025S2,zone_median,1
CAVA MANARA,PV,apartment,100500,127500,2025S2,zone_median,2
CAVA MANARA,PV,house,96000,125000,2025S2,zone_median,3
CAVA MANARA,PV,villa,96000,125000,2025S2,zone_median,3
CAVA MANARA,PV,commercial,82000,120000,2025S2,zone_median,2
CECIMA,PV,apartment,73000,87000,2025S2,zone_median,1
CECIMA,PV,house,77000,87000,2025S2,zone_median,1
CECIMA,PV,commercial,68000,85000,2025S2,zone_median,1
CECIMA,PV,villa,77000,87000,2025S2,zone_median,1
CERANOVA,PV,apartment,79000,93000,2025S2,zone_median,1
CERANOVA,PV,house,77000,87000,2025S2,zone_median,1
CERANOVA,PV,commercial,73000,83000,2025S2,zone_median,1
CERANOVA,PV,villa,77000,87000,2025S2,zone_median,1
CERETTO LOMELLINA,PV,apartment,73000,78000,2025S2,zone_median,1
CERETTO LOMELLINA,PV,house,76000,86000,2025S2,zone_median,1
CERETTO LOMELLINA,PV,villa,76000,86000,2025S2,zone_median,1
CERGNAGO,PV,apartment,73000,78000,2025S2,zone_median,1
CERGNAGO,PV,house,76000,86000,2025S2,zone_median,1
CERGNAGO,PV,villa,76000,86000,2025S2,zone_median,1
CERTOSA DI PAVIA,PV,apartment,100000,140000,2025S2,zone_median,1
CERTOSA DI PAVIA,PV,house,88500,96500,2025S2,zone_median,2
CERTOSA DI PAVIA,PV,villa,88500,96500,2025S2,zone_median,2
CERTOSA DI PAVIA,PV,commercial,100000,130000,2025S2,zone_median,1
CERVESINA,PV,apartment,77000,87000,2025S2,zone_median,1
CERVESINA,PV,house,77000,87000,2025S2,zone_median,1
CERVESINA,PV,villa,77000,87000,2025S2,zone_median,1
CHIGNOLO PO,PV,apartment,110000,120000,2025S2,zone_median,1
CHIGNOLO PO,PV,house,77000,87000,2025S2,zone_median,1
CHIGNOLO PO,PV,commercial,98000,120000,2025S2,zone_median,1
CHIGNOLO PO,PV,villa,77000,87000,2025S2,zone_median,1
CIGOGNOLA,PV,apartment,82000,96000,2025S2,zone_median,1
CIGOGNOLA,PV,house,77000,87000,2025S2,zone_median,1
CIGOGNOLA,PV,villa,77000,87000,2025S2,zone_median,1
CILAVEGNA,PV,apartment,84000,98000,2025S2,zone_median,1
CILAVEGNA,PV,house,76000,86000,2025S2,zone_median,1
CILAVEGNA,PV,commercial,98000,110000,2025S2,zone_median,1
CILAVEGNA,PV,villa,76000,86000,2025S2,zone_median,1
CODEVILLA,PV,apartment,71000,80000,2025S2,zone_median,1
CODEVILLA,PV,house,77000,87000,2025S2,zone_median,1
CODEVILLA,PV,villa,77000,87000,2025S2,zone_median,1
COLLI VERDI,PV,apartment,74000,82000,2025S2,zone_median,4
COLLI VERDI,PV,house,77000,87000,2025S2,zone_median,2
COLLI VERDI,PV,villa,77000,87000,2025S2,zone_median,2
CONFIENZA,PV,apartment,73000,78000,2025S2,zone_median,1
CONFIENZA,PV,house,76000,86000,2025S2,zone_median,1
CONFIENZA,PV,villa,76000,86000,2025S2,zone_median,1
COPIANO,PV,apartment,84000,93000,2025S2,zone_median,1
COPIANO,PV,house,77000,87000,2025S2,zone_median,1
COPIANO,PV,commercial,83000,98000,2025S2,zone_median,1
COPIANO,PV,villa,77000,87000,2025S2,zone_median,1
CORANA,PV,apartment,73000,77000,2025S2,zone_median,1
CORANA,PV,house,76000,82000,2025S2,zone_median,2
CORANA,PV,villa,76000,82000,2025S2,zone_median,2
CORNALE E BASTIDA,PV,apartment,77500,84000,2025S2,zone_median,2
CORNALE E BASTIDA,PV,house,77000,87000,2025S2,zone_median,1
CORNALE E BASTIDA,PV,commercial,74000,98000,2025S2,zone_median,2
CORNALE E BASTIDA,PV,villa,77000,87000,2025S2,zone_median,1
CORTEOLONA E GENZONE,PV,apartment,86000,93000,2025S2,zone_median,2
CORTEOLONA E GENZONE,PV,house,81000,90000,2025S2,zone_median,1
CORTEOLONA E GENZONE,PV,commercial,74000,88000,2025S2,zone_median,2
CORTEOLONA E GENZONE,PV,villa,81000,90000,2025S2,zone_median,1
CORVINO SAN QUIRICO,PV,apartment,75000,91000,2025S2,zone_median,1
CORVINO SAN QUIRICO,PV,house,77000,87000,2025S2,zone_median,1
CORVINO SAN QUIRICO,PV,villa,77000,87000,2025S2,zone_median,1
COSTA DEI NOBILI,PV,apartment,79000,96000,2025S2,zone_median,1
COSTA DEI NOBILI,PV,house,77000,87000,2025S2,zone_median,1
COSTA DEI NOBILI,PV,commercial,73000,98000,2025S2,zone_median,1
COSTA DEI NOBILI,PV,villa,77000,87000,2025S2,zone_median,1
COZZO,PV,apartment,78000,88000,2025S2,zone_median,1
COZZO,PV,house,76000,86000,2025S2,zone_median,1
COZZO,PV,commercial,69000,83000,2025S2,zone_median,1
COZZO,PV,villa,76000,86000,2025S2,zone_median,1
DORNO,PV,apartment,83000,88000,2025S2,zone_median,1
DORNO,PV,house,76000,86000,2025S2,zone_median,1
DORNO,PV,commercial,79000,98000,2025S2,zone_median,1
DORNO,PV,villa,76000,86000,2025S2,zone_median,1
FERRERA ERBOGNONE,PV,apartment,73000,83000,2025S2,zone_median,1
FERRERA ERBOGNONE,PV,house,76000,86000,2025S2,zone_median,1
FERRERA ERBOGNONE,PV,commercial,73000,87000,2025S2,zone_median,1
FERRERA ERBOGNONE,PV,villa,76000,86000,2025S2,zone_median,1
FILIGHERA,PV,apartment,79000,96000,2025S2,zone_median,1
FILIGHERA,PV,house,77000,87000,2025S2,zone_median,1
FILIGHERA,PV,commercial,73000,98000,2025S2,zone_median,1
FILIGHERA,PV,villa,77000,87000,2025S2,zone_median,1
FORTUNAGO,PV,apartment,82000,91000,2025S2,zone_median,1
FORTUNAGO,PV,house,77000,87000,2025S2,zone_median,1
FORTUNAGO,PV,villa,77000,87000,2025S2,zone_median,1
FRASCAROLO,PV,apartment,78000,88000,2025S2,zone_median,1
FRASCAROLO,PV,house,76000,86000,2025S2,zone_median,1
FRASCAROLO,PV,commercial,69000,83000,2025S2,zone_median,1
FRASCAROLO,PV,villa,76000,86000,2025S2,zone_median,1
GALLIAVOLA,PV,apartment,73000,78000,2025S2,zone_median,1
GALLIAVOLA,PV,house,76000,86000,2025S2,zone_median,1
GALLIAVOLA,PV,commercial,69000,83000,2025S2,zone_median,1
GALLIAVOLA,PV,villa,76000,86000,2025S2,zone_median,1
GAMBARANA,PV,apartment,73000,78000,2025S2,zone_median,1
GAMBARANA,PV,house,76000,86000,2025S2,zone_median,1
GAMBARANA,PV,villa,76000,86000,2025S2,zone_median,1
GAMBOLO,PV,apartment,91000,110000,2025S2,zone_median,1
GAMBOLO,PV,house,78000,98000,2025S2,zone_median,2
GAMBOLO,PV,commercial,110000,130000,2025S2,zone_median,1
GAMBOLO,PV,villa,78000,98000,2025S2,zone_median,2
GARLASCO,PV,apartment,81000,110000,2025S2,zone_median,1
GARLASCO,PV,house,79000,99000,2025S2,zone_median,3
GARLASCO,PV,villa,79000,99000,2025S2,zone_median,3
GARLASCO,PV,commercial,130000,145000,2025S2,zone_median,1
GERENZAGO,PV,apartment,89000,98000,2025S2,zone_median,1
GERENZAGO,PV,house,77000,87000,2025S2,zone_median,1
GERENZAGO,PV,commercial,73000,87000,2025S2,zone_median,1
GERENZAGO,PV,villa,77000,87000,2025S2,zone_median,1
GIUSSAGO,PV,apartment,98000,120000,2025S2,zone_median,2
GIUSSAGO,PV,house,88500,104500,2025S2,zone_median,2
GIUSSAGO,PV,villa,88500,104500,2025S2,zone_median,2
GIUSSAGO,PV,commercial,110000,130000,2025S2,zone_median,1
GODIASCO,PV,apartment,110500,120000,2025S2,zone_median,2
GODIASCO,PV,house,109000,126500,2025S2,zone_median,2
GODIASCO,PV,commercial,96500,129000,2025S2,zone_median,2
GODIASCO,PV,villa,109000,126500,2025S2,zone_median,2
GOLFERENZO,PV,apartment,82000,94000,2025S2,zone_median,1
GOLFERENZO,PV,house,77000,87000,2025S2,zone_median,1
GOLFERENZO,PV,commercial,65000,85000,2025S2,zone_median,1
GOLFERENZO,PV,villa,77000,87000,2025S2,zone_median,1
GRAVELLONA,PV,apartment,84000,110000,2025S2,zone_median,1
GRAVELLONA,PV,house,77000,87000,2025S2,zone_median,1
GRAVELLONA,PV,commercial,110000,120000,2025S2,zone_median,1
GRAVELLONA,PV,villa,77000,87000,2025S2,zone_median,1
GROPELLO CAIROLI,PV,apartment,75000,85000,2025S2,zone_median,1
GROPELLO CAIROLI,PV,house,77000,87000,2025S2,zone_median,1
GROPELLO CAIROLI,PV,commercial,77000,98000,2025S2,zone_median,1
GROPELLO CAIROLI,PV,villa,77000,87000,2025S2,zone_median,1
SIZIANO,PV,apartment,125000,150000,2025S2,zone_median,1
SIZIANO,PV,house,117000,132500,2025S2,zone_median,2
SIZIANO,PV,villa,117000,132500,2025S2,zone_median,2
SIZIANO,PV,commercial,165000,185000,2025S2,zone_median,1
INVERNO E MONTELEONE,PV,apartment,84000,95500,2025S2,zone_median,2
INVERNO E MONTELEONE,PV,house,77000,87000,2025S2,zone_median,1
INVERNO E MONTELEONE,PV,commercial,73000,87000,2025S2,zone_median,1
INVERNO E MONTELEONE,PV,villa,77000,87000,2025S2,zone_median,1
LANDRIANO,PV,apartment,110000,135000,2025S2,zone_median,1
LANDRIANO,PV,house,88500,104000,2025S2,zone_median,2
LANDRIANO,PV,villa,88500,104000,2025S2,zone_median,2
LANDRIANO,PV,commercial,94000,130000,2025S2,zone_median,1
LANGOSCO,PV,apartment,73000,78000,2025S2,zone_median,1
LANGOSCO,PV,house,76000,86000,2025S2,zone_median,1
LANGOSCO,PV,villa,76000,86000,2025S2,zone_median,1
LARDIRAGO,PV,apartment,87000,94000,2025S2,zone_median,1
LARDIRAGO,PV,house,77000,87000,2025S2,zone_median,1
LARDIRAGO,PV,commercial,78000,98000,2025S2,zone_median,1
LARDIRAGO,PV,villa,77000,87000,2025S2,zone_median,1
LINAROLO,PV,apartment,96000,120000,2025S2,zone_median,1
LINAROLO,PV,house,86500,103500,2025S2,zone_median,2
LINAROLO,PV,villa,86500,103500,2025S2,zone_median,2
LINAROLO,PV,commercial,83000,110000,2025S2,zone_median,1
LIRIO,PV,apartment,75000,82000,2025S2,zone_median,1
LIRIO,PV,house,77000,87000,2025S2,zone_median,1
LIRIO,PV,villa,77000,87000,2025S2,zone_median,1
LOMELLO,PV,apartment,88000,110000,2025S2,zone_median,1
LOMELLO,PV,house,82000,98000,2025S2,zone_median,2
LOMELLO,PV,villa,82000,98000,2025S2,zone_median,2
LOMELLO,PV,commercial,75000,87000,2025S2,zone_median,1
MAGHERNO,PV,apartment,84000,93000,2025S2,zone_median,1
MAGHERNO,PV,house,77000,87000,2025S2,zone_median,1
MAGHERNO,PV,commercial,76000,87000,2025S2,zone_median,1
MAGHERNO,PV,villa,77000,87000,2025S2,zone_median,1
MARCIGNAGO,PV,apartment,90000,99000,2025S2,zone_median,1
MARCIGNAGO,PV,house,78000,88000,2025S2,zone_median,1
MARCIGNAGO,PV,commercial,89000,110000,2025S2,zone_median,1
MARCIGNAGO,PV,villa,78000,88000,2025S2,zone_median,1
MARZANO,PV,apartment,79000,93000,2025S2,zone_median,1
MARZANO,PV,house,77000,87000,2025S2,zone_median,1
MARZANO,PV,commercial,73000,83000,2025S2,zone_median,1
MARZANO,PV,villa,77000,87000,2025S2,zone_median,1
MEDE,PV,apartment,88000,103500,2025S2,zone_median,2
MEDE,PV,house,82000,103000,2025S2,zone_median,2
MEDE,PV,villa,82000,103000,2025S2,zone_median,2
MEDE,PV,commercial,76000,110000,2025S2,zone_median,1
MENCONICO,PV,apartment,77000,94000,2025S2,zone_median,1
MENCONICO,PV,house,77000,87000,2025S2,zone_median,1
MENCONICO,PV,villa,77000,87000,2025S2,zone_median,1
MEZZANA BIGLI,PV,apartment,73000,78000,2025S2,zone_median,1
MEZZANA BIGLI,PV,house,76000,86000,2025S2,zone_median,1
MEZZANA BIGLI,PV,villa,76000,86000,2025S2,zone_median,1
MEZZANA RABATTONE,PV,apartment,76000,89000,2025S2,zone_median,1
MEZZANA RABATTONE,PV,house,77000,87000,2025S2,zone_median,1
MEZZANA RABATTONE,PV,villa,77000,87000,2025S2,zone_median,1
MEZZANINO,PV,apartment,77000,91000,2025S2,zone_median,1
MEZZANINO,PV,house,77000,87000,2025S2,zone_median,1
MEZZANINO,PV,villa,77000,87000,2025S2,zone_median,1
MIRADOLO TERME,PV,apartment,110000,120000,2025S2,zone_median,1
MIRADOLO TERME,PV,house,99000,109000,2025S2,zone_median,2
MIRADOLO TERME,PV,villa,99000,109000,2025S2,zone_median,2
MIRADOLO TERME,PV,commercial,98000,120000,2025S2,zone_median,1
MONTALTO PAVESE,PV,apartment,75000,82000,2025S2,zone_median,1
MONTALTO PAVESE,PV,house,77000,87000,2025S2,zone_median,1
MONTALTO PAVESE,PV,villa,77000,87000,2025S2,zone_median,1
MONTEBELLO BATTAGLIA,PV,apartment,77000,91000,2025S2,zone_median,1
MONTEBELLO BATTAGLIA,PV,house,77000,87000,2025S2,zone_median,1
MONTEBELLO BATTAGLIA,PV,villa,77000,87000,2025S2,zone_median,1
MONTECALVO VERSIGGIA,PV,apartment,75000,82000,2025S2,zone_median,1
MONTECALVO VERSIGGIA,PV,house,77000,87000,2025S2,zone_median,1
MONTECALVO VERSIGGIA,PV,villa,77000,87000,2025S2,zone_median,1
MONTESCANO,PV,apartment,75000,82000,2025S2,zone_median,1
MONTESCANO,PV,house,77000,87000,2025S2,zone_median,2
MONTESCANO,PV,villa,77000,87000,2025S2,zone_median,2
MONTESEGALE,PV,apartment,73000,87000,2025S2,zone_median,1
MONTESEGALE,PV,house,77000,87000,2025S2,zone_median,1
MONTESEGALE,PV,villa,77000,87000,2025S2,zone_median,1
MONTICELLI PAVESE,PV,apartment,79000,93000,2025S2,zone_median,1
MONTICELLI PAVESE,PV,house,77000,87000,2025S2,zone_median,1
MONTICELLI PAVESE,PV,villa,77000,87000,2025S2,zone_median,1
MONTU BECCARIA,PV,apartment,82000,91000,2025S2,zone_median,1
MONTU BECCARIA,PV,house,77000,87000,2025S2,zone_median,1
MONTU BECCARIA,PV,villa,77000,87000,2025S2,zone_median,1
MORNICO LOSANA,PV,apartment,77000,87000,2025S2,zone_median,1
MORNICO LOSANA,PV,house,77000,87000,2025S2,zone_median,1
MORNICO LOSANA,PV,villa,77000,87000,2025S2,zone_median,1
MORTARA,PV,apartment,68000,85500,2025S2,zone_median,2
MORTARA,PV,house,77000,91000,2025S2,zone_median,2
MORTARA,PV,commercial,94000,110000,2025S2,zone_median,1
MORTARA,PV,villa,77000,91000,2025S2,zone_median,2
NICORVO,PV,apartment,73000,78000,2025S2,zone_median,1
NICORVO,PV,house,76000,86000,2025S2,zone_median,1
NICORVO,PV,villa,76000,86000,2025S2,zone_median,1
OLEVANO DI LOMELLINA,PV,apartment,73000,78000,2025S2,zone_median,1
OLEVANO DI LOMELLINA,PV,house,76000,86000,2025S2,zone_median,1
OLEVANO DI LOMELLINA,PV,villa,76000,86000,2025S2,zone_median,1
OLIVA GESSI,PV,apartment,77000,87000,2025S2,zone_median,1
OLIVA GESSI,PV,house,77000,87000,2025S2,zone_median,1
OLIVA GESSI,PV,villa,77000,87000,2025S2,zone_median,1
OTTOBIANO,PV,apartment,73000,83000,2025S2,zone_median,1
OTTOBIANO,PV,house,76000,86000,2025S2,zone_median,1
OTTOBIANO,PV,villa,76000,86000,2025S2,zone_median,1
PALESTRO,PV,apartment,78000,88000,2025S2,zone_median,1
PALESTRO,PV,house,76000,86000,2025S2,zone_median,1
PALESTRO,PV,villa,76000,86000,2025S2,zone_median,1
PANCARANA,PV,apartment,75000,82000,2025S2,zone_median,1
PANCARANA,PV,house,77000,87000,2025S2,zone_median,1
PANCARANA,PV,villa,77000,87000,2025S2,zone_median,1
PARONA,PV,apartment,78000,92000,2025S2,zone_median,1
PARONA,PV,house,76000,86000,2025S2,zone_median,1
PARONA,PV,commercial,73000,87000,2025S2,zone_median,1
PARONA,PV,villa,76000,86000,2025S2,zone_median,1
PIETRA DE GIORGI,PV,apartment,75000,87000,2025S2,zone_median,1
PIETRA DE GIORGI,PV,house,77000,87000,2025S2,zone_median,1
PIETRA DE GIORGI,PV,villa,77000,87000,2025S2,zone_median,1
PIEVE ALBIGNOLA,PV,apartment,73000,83000,2025S2,zone_median,1
PIEVE ALBIGNOLA,PV,house,76000,86000,2025S2,zone_median,1
PIEVE ALBIGNOLA,PV,commercial,61000,70000,2025S2,zone_median,1
PIEVE ALBIGNOLA,PV,villa,76000,86000,2025S2,zone_median,1
PIEVE DEL CAIRO,PV,apartment,78000,88000,2025S2,zone_median,1
PIEVE DEL CAIRO,PV,house,76000,86000,2025S2,zone_median,1
PIEVE DEL CAIRO,PV,villa,76000,86000,2025S2,zone_median,1
PIEVE PORTO MORONE,PV,apartment,84000,93000,2025S2,zone_median,1
PIEVE PORTO MORONE,PV,house,77000,87000,2025S2,zone_median,1
PIEVE PORTO MORONE,PV,villa,77000,87000,2025S2,zone_median,1
PINAROLO PO,PV,apartment,75000,87000,2025S2,zone_median,1
PINAROLO PO,PV,house,77000,87000,2025S2,zone_median,1
PINAROLO PO,PV,commercial,65000,74000,2025S2,zone_median,1
PINAROLO PO,PV,villa,77000,87000,2025S2,zone_median,1
PIZZALE,PV,apartment,73000,77000,2025S2,zone_median,1
PIZZALE,PV,house,77000,87000,2025S2,zone_median,1
PIZZALE,PV,villa,77000,87000,2025S2,zone_median,1
PONTE NIZZA,PV,apartment,77000,91000,2025S2,zone_median,1
PONTE NIZZA,PV,house,77000,87000,2025S2,zone_median,1
PONTE NIZZA,PV,commercial,68000,81000,2025S2,zone_median,1
PONTE NIZZA,PV,villa,77000,87000,2025S2,zone_median,1
PORTALBERA,PV,apartment,79000,94000,2025S2,zone_median,1
PORTALBERA,PV,house,82500,91500,2025S2,zone_median,2
PORTALBERA,PV,villa,82500,91500,2025S2,zone_median,2
REA,PV,apartment,77000,91000,2025S2,zone_median,1
REA,PV,house,77000,87000,2025S2,zone_median,1
REA,PV,villa,77000,87000,2025S2,zone_median,1
REDAVALLE,PV,apartment,87000,96000,2025S2,zone_median,1
REDAVALLE,PV,house,77000,87000,2025S2,zone_median,1
REDAVALLE,PV,villa,77000,87000,2025S2,zone_median,1
RETORBIDO,PV,apartment,77000,91000,2025S2,zone_median,1
RETORBIDO,PV,house,77000,87000,2025S2,zone_median,1
RETORBIDO,PV,villa,77000,87000,2025S2,zone_median,1
RIVANAZZANO,PV,apartment,113500,125000,2025S2,zone_median,2
RIVANAZZANO,PV,house,104000,114000,2025S2,zone_median,2
RIVANAZZANO,PV,commercial,103500,145000,2025S2,zone_median,2
RIVANAZZANO,PV,villa,104000,114000,2025S2,zone_median,2
ROBBIO,PV,apartment,78000,92000,2025S2,zone_median,1
ROBBIO,PV,house,82000,91500,2025S2,zone_median,2
ROBBIO,PV,villa,82000,91500,2025S2,zone_median,2
ROBECCO PAVESE,PV,apartment,75000,87000,2025S2,zone_median,1
ROBECCO PAVESE,PV,house,77000,87000,2025S2,zone_median,1
ROBECCO PAVESE,PV,commercial,71000,85000,2025S2,zone_median,1
ROBECCO PAVESE,PV,villa,77000,87000,2025S2,zone_median,1
ROCCA DE GIORGI,PV,apartment,75000,82000,2025S2,zone_median,1
ROCCA DE GIORGI,PV,house,76000,87000,2025S2,zone_median,2
ROCCA DE GIORGI,PV,villa,76000,87000,2025S2,zone_median,2
ROCCA SUSELLA,PV,apartment,73000,87000,2025S2,zone_median,1
ROCCA SUSELLA,PV,house,77000,87000,2025S2,zone_median,1
ROCCA SUSELLA,PV,commercial,68000,81000,2025S2,zone_median,1
ROCCA SUSELLA,PV,villa,77000,87000,2025S2,zone_median,1
ROGNANO,PV,apartment,84000,98000,2025S2,zone_median,1
ROGNANO,PV,house,77000,87000,2025S2,zone_median,1
ROGNANO,PV,commercial,89000,110000,2025S2,zone_median,1
ROGNANO,PV,villa,77000,87000,2025S2,zone_median,1
ROMAGNESE,PV,apartment,73000,77000,2025S2,zone_median,1
ROMAGNESE,PV,house,77000,87000,2025S2,zone_median,1
ROMAGNESE,PV,villa,77000,87000,2025S2,zone_median,1
RONCARO,PV,apartment,76000,89000,2025S2,zone_median,1
RONCARO,PV,house,77000,87000,2025S2,zone_median,1
RONCARO,PV,commercial,66000,83000,2025S2,zone_median,1
RONCARO,PV,villa,77000,87000,2025S2,zone_median,1
ROSASCO,PV,apartment,73000,78000,2025S2,zone_median,1
ROSASCO,PV,house,76000,86000,2025S2,zone_median,1
ROSASCO,PV,villa,76000,86000,2025S2,zone_median,1
ROVESCALA,PV,apartment,77000,87000,2025S2,zone_median,1
ROVESCALA,PV,house,76000,84500,2025S2,zone_median,2
ROVESCALA,PV,villa,76000,84500,2025S2,zone_median,2
SAN CIPRIANO PO,PV,apartment,78000,91000,2025S2,zone_median,1
SAN CIPRIANO PO,PV,house,77000,87000,2025S2,zone_median,1
SAN CIPRIANO PO,PV,villa,77000,87000,2025S2,zone_median,1
SAN DAMIANO AL COLLE,PV,apartment,82000,87000,2025S2,zone_median,1
SAN DAMIANO AL COLLE,PV,house,77000,87000,2025S2,zone_median,1
SAN DAMIANO AL COLLE,PV,villa,77000,87000,2025S2,zone_median,1
SAN GENESIO ED UNITI,PV,apartment,110000,130000,2025S2,zone_median,1
SAN GENESIO ED UNITI,PV,house,88000,100000,2025S2,zone_median,1
SAN GENESIO ED UNITI,PV,villa,88000,100000,2025S2,zone_median,1
SAN GIORGIO LOMELLINA,PV,apartment,73000,83000,2025S2,zone_median,1
SAN GIORGIO LOMELLINA,PV,house,76000,86000,2025S2,zone_median,1
SAN GIORGIO LOMELLINA,PV,commercial,69000,83000,2025S2,zone_median,1
SAN GIORGIO LOMELLINA,PV,villa,76000,86000,2025S2,zone_median,1
SAN MARTINO SICCOMARIO,PV,apartment,115000,150000,2025S2,zone_median,3
SAN MARTINO SICCOMARIO,PV,house,93000,100000,2025S2,zone_median,3
SAN MARTINO SICCOMARIO,PV,villa,93000,100000,2025S2,zone_median,3
SAN MARTINO SICCOMARIO,PV,commercial,82000,120000,2025S2,zone_median,2
SANNAZZARO DE` BURGONDI,PV,apartment,79500,95000,2025S2,zone_median,2
SANNAZZARO DE` BURGONDI,PV,house,72500,83000,2025S2,zone_median,2
SANNAZZARO DE` BURGONDI,PV,commercial,120000,130000,2025S2,zone_median,1
SANNAZZARO DE` BURGONDI,PV,villa,72500,83000,2025S2,zone_median,2
S.CRISTINA E BISSONE,PV,apartment,84000,89000,2025S2,zone_median,1
S.CRISTINA E BISSONE,PV,house,77000,87000,2025S2,zone_median,1
S.CRISTINA E BISSONE,PV,villa,77000,87000,2025S2,zone_median,1
SANTA GIULETTA,PV,apartment,75000,91000,2025S2,zone_median,1
SANTA GIULETTA,PV,house,77000,87000,2025S2,zone_median,1
SANTA GIULETTA,PV,villa,77000,87000,2025S2,zone_median,1
S.ALESSIO CON VIALONE,PV,apartment,79000,93000,2025S2,zone_median,1
S.ALESSIO CON VIALONE,PV,house,77000,87000,2025S2,zone_median,1
S.ALESSIO CON VIALONE,PV,villa,77000,87000,2025S2,zone_median,1
S.MARGHERITA STAFFORA,PV,apartment,68000,75000,2025S2,zone_median,1
S.MARGHERITA STAFFORA,PV,house,77000,87000,2025S2,zone_median,1
S.MARGHERITA STAFFORA,PV,villa,77000,87000,2025S2,zone_median,1
TRAVACO SICCOMARIO,PV,apartment,97000,110000,2025S2,zone_median,3
TRAVACO SICCOMARIO,PV,house,110000,120000,2025S2,zone_median,3
TRAVACO SICCOMARIO,PV,villa,110000,120000,2025S2,zone_median,3
TRAVACO SICCOMARIO,PV,commercial,109000,120000,2025S2,zone_median,2
S.MARIA DELLA VERSA,PV,apartment,85000,92000,2025S2,zone_median,1
S.MARIA DELLA VERSA,PV,house,78000,88000,2025S2,zone_median,1
S.MARIA DELLA VERSA,PV,commercial,87000,110000,2025S2,zone_median,1
